@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,5.825415,6.306928,5.207634,4.689423,3.832957,3.701035,4.281793,4.54669,4.593217,4.915011,5.420033,5.805465,6.244622
0,5.841029,5.777552,5.022208,4.554083,3.807199,3.733124,4.310093,4.63292,4.671821,4.947528,5.459273,5.884211,6.275981
0,5.901002,6.356845,5.235512,4.662714,3.855241,3.773092,4.330713,4.590732,4.646704,4.939446,5.463749,5.84941,6.254221
0,5.951724,6.019491,5.1299,4.623051,3.879692,3.786767,4.242288,4.508949,4.595956,4.89235,5.270339,5.862246,6.301414
0,5.927711,5.909324,5.051969,4.569734,3.751391,3.694493,4.262043,4.477936,4.548851,4.904335,5.423425,5.773723,6.190255
0,5.789441,5.890371,5.093415,4.644002,3.812807,3.782182,4.242551,4.435637,4.516475,4.846857,5.406634,5.764359,6.160705
0,5.998696,6.254582,5.202162,4.721474,3.837284,3.844692,4.300912,4.436695,4.507643,4.882347,5.404545,5.745033,6.130116
0,5.912613,5.924592,5.128921,4.640195,3.854503,3.770763,4.402888,4.561081,4.57973,4.920221,5.409296,5.786198,6.149406
0,5.958049,6.103865,5.19681,4.694048,3.901596,3.843805,4.593802,4.776061,4.694038,4.988006,5.501465,5.848287,6.224509
0,6.224845,5.917826,5.20018,4.75423,3.98774,3.959105,4.835214,5.05696,4.867044,5.008258,5.460148,5.840749,6.199836
0,5.976164,6.187689,5.200547,4.668053,3.877016,3.827476,4.362872,4.62264,4.706641,4.988059,5.389659,5.742441,6.171895
0,5.971329,5.874848,5.062993,4.614398,3.857564,3.839402,4.393567,4.628842,4.692836,4.96501,5.415302,5.727849,6.119037
0,6.005882,6.295179,5.267983,4.655687,3.856632,3.827273,4.403019,4.566504,4.652309,4.982266,5.427697,5.747133,6.117854
0,5.86483,6.129976,5.0898,4.635198,3.837779,3.834512,4.404813,4.574761,4.649711,4.978782,5.419589,5.733819,6.143037
0,6.212195,6.031798,5.328128,4.849131,4.096564,3.941779,4.510547,4.737545,4.717853,4.957495,5.328095,6.241325,6.773568
0,5.915299,6.045763,5.165613,4.642899,3.889149,4.113264,4.646061,4.747472,4.613803,4.895363,5.392537,5.788873,6.118395
0,6.156797,6.326272,5.283196,4.704061,4.023107,4.181311,5.01106,5.181654,4.912846,5.019884,5.486324,5.793841,6.191027
