file_name ; total_energy;total_F;total_SFM; speech; 
file stem1-368-stem1.wav ; 52.71021080546699;337.08962358276636;-3.6082806830332594; yes; 
file stem1-369-stem1.wav ; 52.657370432547694;346.57585714285716;-3.3061155562414415; yes; 
file stem1-37-stem1.wav ; 49.655929055811306;336.28190476190474;-3.8080178349005664; yes; 
file stem1-370-stem1.wav ; 51.5304129470103;334.8863265306122;-3.4785995244681236; yes; 
file stem1-371-stem1.wav ; 51.930106631839124;339.9359206349206;-3.468258029703694; yes; 
file stem1-372-stem1.wav ; 52.60975597254204;382.09616326530613;-3.4296552782189633; yes; 
file stem1-373-stem1.wav ; 53.02385588139703;351.5484761904762;-3.384581072509353; yes; 
file stem1-374-stem1.wav ; 53.57697371068553;362.04458049886625;-3.7267486022810603; yes; 
file stem1-375-stem1.wav ; 53.685696999736045;335.22653061224486;-3.001310277775111; yes; 
file stem1-376-stem1.wav ; 53.04840617335585;354.79947392290245;-2.850823549065019; yes; 
file stem1-377-stem1.wav ; 53.77389631856409;306.80053061224487;-2.750411021993102; yes; 
file stem1-378-stem1.wav ; 52.84641807010235;332.9294285714286;-3.2850614422608078; yes; 
file stem1-379-stem1.wav ; 52.242791835105216;349.1752789115646;-2.7885810853596285; yes; 
file stem1-38-stem1.wav ; 51.63012281214422;331.18512925170074;-3.507356836429657; yes; 
file stem1-380-stem1.wav ; 50.80078376612744;388.1157369614512;-2.3974965604164526; yes; 
file stem1-381-stem1.wav ; 54.842588484695504;337.89421768707484;-1.8722402126668543; yes; 
file stem1-382-stem1.wav ; 59.00308644605233;360.3949795918367;-1.6188735699819325; yes; 
file stem1-383-stem1.wav ; 60.5002399227228;313.4992380952381;-1.5678305861813695; yes; 
file stem1-384-stem1.wav ; 62.26552308234959;346.99537414965994;-1.5486792271295264; yes; 
file stem1-385-stem1.wav ; 58.69383782324347;340.6481746031746;-1.6238352049784754; yes; 
file stem1-386-stem1.wav ; 54.29348936280783;345.9013469387755;-1.9795228828512477; yes; 
file stem1-387-stem1.wav ; 54.85462465216979;344.3959591836735;-1.9185771785975418; yes; 
file stem1-388-stem1.wav ; 54.88541540875678;316.7626303854875;-2.297238537378353; yes; 
file stem1-389-stem1.wav ; 53.716492866924185;340.8805691609977;-1.8805990697663681; yes; 
file stem1-39-stem1.wav ; 51.767708149275656;332.89413605442184;-3.8474500356359864; yes; 
file stem1-390-stem1.wav ; 52.55118560257683;351.8846258503401;-3.2231295533341195; yes; 
file stem1-391-stem1.wav ; 52.59122912601419;307.6033083900227;-3.3121923727890965; yes; 
file stem1-392-stem1.wav ; 53.0212637164785;355.028;-3.032120636617236; yes; 
file stem1-393-stem1.wav ; 52.11585693550182;353.2199387755102;-3.296354653454072; yes; 
file stem1-394-stem1.wav ; 51.866639558000344;336.1768888888889;-3.5833846779348946; yes; 
file stem1-395-stem1.wav ; 52.89877441291431;338.30325396825396;-3.80666395778479; yes; 
file stem1-396-stem1.wav ; 52.10876688268658;335.08212244897965;-3.5777795788409175; yes; 
file stem1-397-stem1.wav ; 51.9272442482711;336.7040566893424;-3.5035513185721654; yes; 
file stem1-398-stem1.wav ; 52.281288446962435;335.8035011337868;-3.2114866512071645; yes; 
file stem1-399-stem1.wav ; 51.70724801355543;347.91961904761905;-3.1910913430316956; yes; 
file stem1-4-stem1.wav ; 53.75705741532367;344.73126530612245;-3.6765775840621147; yes; 
file stem1-40-stem1.wav ; 52.656781726397945;334.6032199546485;-3.468488155269266; yes; 
file stem1-400-stem1.wav ; 52.367338504389124;337.0294784580498;-3.35517372917546; yes; 
file stem1-401-stem1.wav ; 51.90524547880325;362.56710430839;-3.4713337677859544; yes; 
file stem1-402-stem1.wav ; 50.86406108495549;339.87014965986396;-3.7200673362415846; yes; 
file stem1-403-stem1.wav ; 51.51471427557597;336.64854421768706;-3.688172800366285; yes; 
file stem1-404-stem1.wav ; 50.544301652939176;335.1423673469388;-3.4195779631255294; yes; 
file stem1-405-stem1.wav ; 51.638272057330234;328.6911224489796;-3.839519110070749; yes; 
file stem1-406-stem1.wav ; 51.39621665908257;339.6988571428571;-3.4830289717629532; yes; 
file stem1-407-stem1.wav ; 52.72056064538212;337.18341723356014;-3.5937036355373815; yes; 
file stem1-408-stem1.wav ; 51.85713587742246;338.4020952380952;-3.3466292055605127; yes; 
file stem1-409-stem1.wav ; 51.4319216425554;335.5837301587302;-3.3981906242195263; yes; 
file stem1-41-stem1.wav ; 52.1091318772886;334.8109863945578;-3.719533751647638; yes; 
file stem1-410-stem1.wav ; 52.755163457241046;344.27122448979594;-3.5354597899645936; yes; 
file stem1-411-stem1.wav ; 53.089788965077524;335.49787755102034;-3.9013855158076938; yes; 
file stem1-412-stem1.wav ; 51.38940062638505;358.8212244897959;-3.6323149823987086; yes; 
file stem1-413-stem1.wav ; 51.44864646818473;338.44011111111115;-3.619053112247628; yes; 
file stem1-414-stem1.wav ; 52.05085019030126;315.8374285714286;-3.3294935285215956; yes; 
file stem1-415-stem1.wav ; 52.99178968218501;330.68285714285713;-3.5963197998382306; yes; 
file stem1-416-stem1.wav ; 53.49579201901223;338.8666938775511;-3.688091661038312; yes; 
file stem1-417-stem1.wav ; 53.237907920762204;338.874306122449;-3.662122660632136; yes; 
file stem1-418-stem1.wav ; 53.31222043530624;339.1847619047619;-3.8437899121791532; yes; 
file stem1-419-stem1.wav ; 51.54426361180518;337.274328798186;-3.889512641655719; yes; 
file stem1-42-stem1.wav ; 51.62119911638767;337.02066666666667;-3.795542875150319; yes; 
file stem1-420-stem1.wav ; 52.55149465217394;340.0076190476191;-3.2335343525233875; yes; 
file stem1-421-stem1.wav ; 49.28636403788927;331.53506575963723;-3.797202218379815; yes; 
file stem1-422-stem1.wav ; 52.852482655606536;308.9281632653061;-3.605723671135317; yes; 
file stem1-423-stem1.wav ; 52.4697778745809;342.15067346938775;-3.5586516854404326; yes; 
file stem1-424-stem1.wav ; 52.85180187444851;331.45644444444446;-3.92080539669857; yes; 
file stem1-425-stem1.wav ; 52.9245021214631;335.60340136054424;-3.5687316603939485; yes; 
file stem1-426-stem1.wav ; 53.47656522573822;336.2167346938776;-4.0451026215685335; yes; 
file stem1-427-stem1.wav ; 51.24433275421466;338.5465555555556;-4.1288757516651895; yes; 
file stem1-428-stem1.wav ; 53.028771957808424;340.97745124716556;-3.9207906625182884; yes; 
file stem1-429-stem1.wav ; 51.107553276628096;326.8489183673469;-3.6520544882277983; yes; 
file stem1-43-stem1.wav ; 51.965261821563494;380.07022902494333;-3.5863614129379573; yes; 
file stem1-430-stem1.wav ; 51.78313090016159;339.4781405895692;-3.3329744693725307; yes; 
file stem1-431-stem1.wav ; 52.18727422268438;334.94178458049885;-3.538997287944448; yes; 
file stem1-432-stem1.wav ; 52.75508274279129;340.60416326530617;-3.468341056258775; yes; 
file stem1-433-stem1.wav ; 52.699981819561685;337.986283446712;-3.823328730607974; yes; 
file stem1-434-stem1.wav ; 52.01252909005829;335.8732063492064;-3.601233041240678; yes; 
file stem1-435-stem1.wav ; 53.78577954827663;339.61724489795915;-3.6854868875696476; yes; 
file stem1-436-stem1.wav ; 52.59824047415858;352.34944217687075;-3.246033117167027; yes; 
file stem1-437-stem1.wav ; 52.75857406800661;334.78493197278914;-3.047173070467497; yes; 
file stem1-438-stem1.wav ; 52.19325691432237;341.558993197279;-3.081822492537007; yes; 
file stem1-439-stem1.wav ; 53.78099732215319;336.81987528344666;-3.3594290140942547; yes; 
file stem1-44-stem1.wav ; 52.601990647965444;344.64351927437644;-3.208156758420188; yes; 
file stem1-440-stem1.wav ; 52.746476588807994;342.38231292517014;-2.616283372824377; yes; 
file stem1-441-stem1.wav ; 53.079175978806184;350.773;-3.539595636120227; yes; 
file stem1-442-stem1.wav ; 51.956279640381226;342.1956825396826;-3.159338961952574; yes; 
file stem1-443-stem1.wav ; 51.39697038455016;343.3144149659864;-3.450284573787582; yes; 
file stem1-444-stem1.wav ; 52.29873341020112;343.3221224489796;-3.3225754761410498; yes; 
file stem1-445-stem1.wav ; 51.372777271359;336.663231292517;-3.7161768021812507; yes; 
file stem1-446-stem1.wav ; 52.09827249653905;337.0748344671202;-3.6551322345124775; yes; 
file stem1-447-stem1.wav ; 52.15374069920548;341.1229455782313;-3.5707699458698587; yes; 
file stem1-448-stem1.wav ; 52.49482847435153;368.90996825396826;-3.0590428991716716; yes; 
file stem1-449-stem1.wav ; 51.99982762296144;335.4812448979592;-3.5817903116379832; yes; 
file stem1-45-stem1.wav ; 52.502821263636434;344.2509183673469;-3.810823744889751; yes; 
file stem1-450-stem1.wav ; 52.22701062304709;339.7316326530612;-3.7507945189764276; yes; 
file stem1-451-stem1.wav ; 52.385919966330064;353.781410430839;-3.52294571394194; yes; 
file stem1-452-stem1.wav ; 49.68075264781601;337.32228571428567;-3.7570086263223326; yes; 
file stem1-453-stem1.wav ; 51.37964086689819;348.0387414965986;-3.48170786155356; yes; 
file stem1-454-stem1.wav ; 52.46931315872532;335.41786848072564;-3.619832480134015; yes; 
file stem1-455-stem1.wav ; 51.7631372788038;337.85015873015874;-3.581855634897296; yes; 
file stem1-456-stem1.wav ; 50.85830739381224;337.45360544217687;-3.349673370714224; yes; 
file stem1-457-stem1.wav ; 51.90480694894386;350.6969319727892;-3.2251439231902483; yes; 
file stem1-458-stem1.wav ; 51.715405103481686;355.65569160997734;-3.284991670617423; yes; 
file stem1-459-stem1.wav ; 51.3845517790269;353.44077551020416;-3.403395385833792; yes; 
file stem1-46-stem1.wav ; 51.33061109460349;345.3598639455782;-3.7619182320705455; yes; 
file stem1-460-stem1.wav ; 52.93311297410389;334.5536507936508;-3.503183767722762; yes; 
file stem1-461-stem1.wav ; 53.341262126552195;351.63782312925173;-3.5765446848565507; yes; 
file stem1-462-stem1.wav ; 51.92205762714341;350.6352380952381;-3.1432788623406562; yes; 
file stem1-463-stem1.wav ; 52.70332333633531;335.99087301587304;-3.62136357344742; yes; 
file stem1-464-stem1.wav ; 52.10737538644202;337.9184036281179;-3.8035950639181593; yes; 
file stem1-465-stem1.wav ; 51.730601979764046;335.3996258503401;-3.702324039081252; yes; 
file stem1-466-stem1.wav ; 50.97371217153543;368.2505759637188;-3.540019257381876; yes; 
file stem1-467-stem1.wav ; 50.140519337737594;365.7323650793651;-3.696216133436227; yes; 
file stem1-468-stem1.wav ; 53.15359239623505;335.11902040816324;-3.6019382614002047; yes; 
file stem1-469-stem1.wav ; 52.18150487621163;338.25950793650793;-3.4784943539686504; yes; 
file stem1-47-stem1.wav ; 53.29872501037182;337.55937414965985;-3.529605155347275; yes; 
file stem1-470-stem1.wav ; 51.23232617871395;337.05430839002275;-3.6873181637729378; yes; 
file stem1-471-stem1.wav ; 51.92016620508685;338.98216326530616;-3.435685226288156; yes; 
file stem1-472-stem1.wav ; 53.23008531165139;365.2680453514739;-3.542139888021222; yes; 
file stem1-473-stem1.wav ; 51.71781853335558;338.694156462585;-3.606939944224139; yes; 
file stem1-474-stem1.wav ; 51.49460689256355;307.06533333333334;-3.5495238737229933; yes; 
file stem1-475-stem1.wav ; 52.74664271391655;369.13356009070293;-3.484901657795134; yes; 
file stem1-476-stem1.wav ; 51.56720049152541;315.1654603174603;-3.482521688753338; yes; 
file stem1-477-stem1.wav ; 53.27413633214413;351.0565102040817;-3.348922858783236; yes; 
file stem1-478-stem1.wav ; 52.29817158325465;340.1473242630385;-3.429560698039735; yes; 
file stem1-479-stem1.wav ; 51.85654928519643;338.13323129251705;-3.4670358387706477; yes; 
file stem1-48-stem1.wav ; 52.709941037466486;348.87931972789113;-3.687297825828382; yes; 
file stem1-480-stem1.wav ; 52.001469129201325;368.4673469387755;-3.5322125092127097; yes; 
file stem1-481-stem1.wav ; 53.27472313065623;350.6836485260771;-3.4669779728439583; yes; 
file stem1-482-stem1.wav ; 53.86779080742676;335.2242902494331;-3.9732682223108977; yes; 
file stem1-483-stem1.wav ; 53.46998938768147;336.2427619047619;-3.6347713525856533; yes; 
file stem1-484-stem1.wav ; 49.244263902113374;337.76676643990925;-3.329357097377883; yes; 
file stem1-485-stem1.wav ; 52.0600254590401;360.2184920634921;-3.506720506612259; yes; 
file stem1-486-stem1.wav ; 52.37249564789398;336.9731020408163;-3.4414773456071908; yes; 
file stem1-487-stem1.wav ; 52.20199759478148;336.7784512471655;-3.622763787895714; yes; 
file stem1-488-stem1.wav ; 50.81599025036518;346.1889160997732;-3.6664281779036756; yes; 
file stem1-489-stem1.wav ; 53.06171483179322;346.19668027210884;-3.524271163345876; yes; 
file stem1-49-stem1.wav ; 52.24480349924405;314.3488888888889;-3.4472270941900005; yes; 
file stem1-490-stem1.wav ; 51.65561706708467;340.8455555555556;-3.9574376889322944; yes; 
file stem1-491-stem1.wav ; 51.50290165141555;338.83093197278913;-3.5311392858787536; yes; 
file stem1-492-stem1.wav ; 53.209614517985386;340.15303401360546;-3.4270720292310397; yes; 
file stem1-493-stem1.wav ; 52.58748826619538;347.13779818594105;-3.2015645566401685; yes; 
file stem1-494-stem1.wav ; 51.50854193909605;338.24700680272105;-3.7256757394208946; yes; 
file stem1-495-stem1.wav ; 51.38499537817756;338.96244897959184;-3.463878356540628; yes; 
file stem1-496-stem1.wav ; 52.48839423305041;341.3970430839002;-3.718278491539843; yes; 
file stem1-497-stem1.wav ; 51.813155578515534;316.52746031746034;-3.5987115167619748; yes; 
file stem1-498-stem1.wav ; 52.214122792088595;338.78299319727887;-3.697891407162; yes; 
file stem1-499-stem1.wav ; 51.52137127836317;342.2290612244897;-3.429553869352553; yes; 
file stem1-5-stem1.wav ; 53.83244293745423;335.7380612244898;-3.248808393643731; yes; 
file stem1-50-stem1.wav ; 52.572155902674744;383.834693877551;-3.482098152076443; yes; 
file stem1-500-stem1.wav ; 51.44268322671672;372.3746031746032;-3.7372256189774635; yes; 
file stem1-501-stem1.wav ; 51.97553749330375;354.2795986394558;-3.3154228864632325; yes; 
file stem1-502-stem1.wav ; 51.6413767392615;339.9259002267574;-3.6080936099659735; yes; 
file stem1-503-stem1.wav ; 52.013457132493315;350.3510022675737;-3.89584383884217; yes; 
file stem1-504-stem1.wav ; 52.05049155072156;338.12057142857145;-3.3533230541117764; yes; 
file stem1-505-stem1.wav ; 51.54652379313842;338.5327324263038;-3.638233170918065; yes; 
file stem1-506-stem1.wav ; 52.583193832249336;349.2619455782313;-3.4469623511471763; yes; 
file stem1-507-stem1.wav ; 53.26704176315995;338.4467619047619;-3.3742443477332054; yes; 
file stem1-508-stem1.wav ; 52.67584374512894;338.04974149659864;-3.6914922932979723; yes; 
file stem1-509-stem1.wav ; 52.31188180433773;349.1842811791383;-3.2550860205031054; yes; 
file stem1-51-stem1.wav ; 52.09674510731808;334.98695238095235;-3.348800222543665; yes; 
file stem1-510-stem1.wav ; 53.14399324421235;314.2931292517007;-3.524084239531411; yes; 
file stem1-511-stem1.wav ; 52.905223690646366;350.00920634920635;-3.4841248581329176; yes; 
file stem1-512-stem1.wav ; 52.68257772558749;338.28237641723354;-3.625143357322842; yes; 
file stem1-513-stem1.wav ; 52.28563852674347;352.55397959183676;-3.339682442080174; yes; 
file stem1-514-stem1.wav ; 51.013542769261726;338.49987301587305;-3.5616372564018675; yes; 
file stem1-515-stem1.wav ; 52.820215217192825;349.13007936507944;-3.5933816549659494; yes; 
file stem1-516-stem1.wav ; 51.675216930632;337.19983673469386;-3.374141336766475; yes; 
file stem1-517-stem1.wav ; 52.593591259467075;339.63553061224485;-3.402651986269085; yes; 
file stem1-518-stem1.wav ; 52.33472886965978;339.74431746031746;-3.3906286710719375; yes; 
file stem1-519-stem1.wav ; 51.440650323247596;349.4649115646259;-3.514203723946377; yes; 
file stem1-52-stem1.wav ; 53.21565384385056;333.9933605442177;-3.610195238890606; yes; 
file stem1-520-stem1.wav ; 52.30120400513767;336.6229931972789;-3.295860193571536; yes; 
file stem1-521-stem1.wav ; 52.71745195141699;335.4163605442177;-3.3146899971649884; yes; 
file stem1-522-stem1.wav ; 51.47751607125938;352.4227346938775;-3.535760796663828; yes; 
file stem1-523-stem1.wav ; 52.28694072788911;340.7942494331066;-3.045854920356873; yes; 
file stem1-524-stem1.wav ; 52.56174599986521;338.06980498866216;-3.861816852637257; yes; 
file stem1-525-stem1.wav ; 51.05497401365505;336.2559523809524;-3.117573701834587; yes; 
file stem1-526-stem1.wav ; 52.47427088930007;339.400462585034;-3.246204464626353; yes; 
file stem1-527-stem1.wav ; 51.769555161677616;309.35314965986396;-3.552908693750984; yes; 
file stem1-528-stem1.wav ; 52.230625298340236;339.3144761904762;-3.5674769343515167; yes; 
file stem1-529-stem1.wav ; 53.19239712320228;349.2396349206349;-3.598644715633025; yes; 
file stem1-53-stem1.wav ; 53.223823540703506;340.40861678004535;-3.9377382234985006; yes; 
file stem1-530-stem1.wav ; 53.10034232050296;339.93689342403627;-3.5119906686210327; yes; 
file stem1-531-stem1.wav ; 52.62851432427127;307.76161224489795;-3.314749685461264; yes; 
file stem1-532-stem1.wav ; 52.203308074427824;346.8341587301588;-3.4193464858281084; yes; 
file stem1-533-stem1.wav ; 52.143440921586496;339.8585351473923;-3.2968986128322535; yes; 
file stem1-534-stem1.wav ; 53.501349409579376;337.43708843537416;-3.3447627024137803; yes; 
file stem1-535-stem1.wav ; 52.249529190354224;350.29871882086167;-3.7606624650973464; yes; 
file stem1-536-stem1.wav ; 52.441161909187784;342.1081179138322;-3.5038180726486643; yes; 
file stem1-537-stem1.wav ; 53.974203316008364;329.1599183673469;-3.689215808375952; yes; 
file stem1-538-stem1.wav ; 51.6487928435297;349.3100634920635;-3.5671043066560872; yes; 
file stem1-539-stem1.wav ; 51.00343617057834;341.2201111111111;-3.516229596094914; yes; 
file stem1-54-stem1.wav ; 51.06692738329539;309.1781224489796;-3.3754886044878223; yes; 
file stem1-540-stem1.wav ; 50.96426849396572;343.9608163265306;-3.168886631591426; yes; 
file stem1-541-stem1.wav ; 51.799501654999084;316.2323900226757;-3.7723053960446307; yes; 
file stem1-542-stem1.wav ; 52.63772165020648;342.15410430839;-3.4813601258745575; yes; 
file stem1-543-stem1.wav ; 53.22956016818935;339.6309863945578;-3.719721916415262; yes; 
file stem1-544-stem1.wav ; 50.64292068800947;341.4607981859411;-2.9859421472438377; yes; 
file stem1-545-stem1.wav ; 53.115564213374334;349.3648412698413;-3.476529412755507; yes; 
file stem1-546-stem1.wav ; 51.85386873054752;379.0354285714286;-3.3592148725620845; yes; 
file stem1-547-stem1.wav ; 52.17558979179017;336.42172562358274;-3.8099454650187514; yes; 
file stem1-548-stem1.wav ; 53.644033311180344;339.3652970521542;-3.584282225391097; yes; 
file stem1-549-stem1.wav ; 52.77740811748792;315.8840816326531;-3.5841588916753433; yes; 
file stem1-55-stem1.wav ; 52.256370234457535;365.8557142857143;-3.599918767016897; yes; 
file stem1-550-stem1.wav ; 52.6502665409191;375.2219954648526;-3.4869151093698485; yes; 
file stem1-551-stem1.wav ; 51.85029136385865;359.94173469387755;-3.2694516334773485; yes; 
file stem1-552-stem1.wav ; 52.92045147218099;352.6596734693877;-3.05712701751315; yes; 
file stem1-553-stem1.wav ; 52.3441446930416;339.6058095238095;-3.547115149105755; yes; 
file stem1-554-stem1.wav ; 52.87312149978312;351.7641632653061;-3.2395880397131407; yes; 
file stem1-555-stem1.wav ; 52.82209649396238;365.6444557823129;-3.621610984500371; yes; 
file stem1-556-stem1.wav ; 51.331582441253616;340.43871201814056;-3.342981175769066; yes; 
file stem1-557-stem1.wav ; 52.3001137821654;337.00339229024945;-3.7795537913231554; yes; 
file stem1-558-stem1.wav ; 51.3764704374552;356.7576734693878;-3.2064301467097813; yes; 
file stem1-559-stem1.wav ; 51.60676513538536;338.5374988662132;-3.772740318008855; yes; 
file stem1-56-stem1.wav ; 51.60220342650922;334.624380952381;-3.625939735184771; yes; 
file stem1-560-stem1.wav ; 52.07523175609809;357.28000000000003;-3.746270953521616; yes; 
file stem1-561-stem1.wav ; 52.188137003650446;339.0590204081633;-3.237739438011662; yes; 
file stem1-562-stem1.wav ; 52.35748637659402;339.87680725623585;-3.238822822904447; yes; 
file stem1-563-stem1.wav ; 52.20109080998476;337.45377777777776;-3.560437576897839; yes; 
file stem1-564-stem1.wav ; 51.890665993366945;340.2971428571429;-3.7020817778645227; yes; 
file stem1-565-stem1.wav ; 51.208159271396646;339.697074829932;-3.4900595098572795; yes; 
file stem1-566-stem1.wav ; 52.235171995943645;336.46360997732427;-3.1846374642604482; yes; 
file stem1-567-stem1.wav ; 52.2876528909192;335.0531428571429;-3.8532408437495764; yes; 
file stem1-568-stem1.wav ; 52.902051749695744;343.56883446712015;-3.7739063066982346; yes; 
file stem1-569-stem1.wav ; 53.0409075104635;338.1068526077098;-3.7470904791315855; yes; 
file stem1-57-stem1.wav ; 51.883637862487554;313.9052040816327;-3.4033109696312267; yes; 
file stem1-570-stem1.wav ; 53.491252260406576;353.4095918367347;-3.105408998922644; yes; 
file stem1-571-stem1.wav ; 51.787571392423644;354.531746031746;-3.2789465428440385; yes; 
file stem1-572-stem1.wav ; 54.38807819216163;336.2049160997732;-3.9045254396306; yes; 
file stem1-573-stem1.wav ; 52.21790106768234;334.6929523809524;-3.374971491421597; yes; 
file stem1-574-stem1.wav ; 53.62481998991069;350.40219047619047;-3.6862830468352312; yes; 
file stem1-575-stem1.wav ; 53.02056900131657;342.5083333333334;-4.120776693974935; yes; 
file stem1-576-stem1.wav ; 51.629024399125;355.2805714285715;-3.2160310438153736; yes; 
file stem1-577-stem1.wav ; 51.95673945315403;350.02048752834463;-3.3293671775785216; yes; 
file stem1-578-stem1.wav ; 52.36427020349364;335.64220861678007;-3.2727406976713125; yes; 
file stem1-579-stem1.wav ; 52.64957535982905;370.50136734693876;-3.2375877357260534; yes; 
file stem1-58-stem1.wav ; 52.002898610515835;337.1428253968254;-3.7212806430965664; yes; 
file stem1-580-stem1.wav ; 52.97362494759552;355.00843537414966;-3.4299261177388933; yes; 
file stem1-581-stem1.wav ; 51.95477965814356;335.25947619047616;-3.3005513391308705; yes; 
file stem1-582-stem1.wav ; 51.176619523405776;356.5441224489796;-3.51716015373848; yes; 
file stem1-583-stem1.wav ; 52.72904510257747;312.07174603174604;-3.587266982242115; yes; 
file stem1-584-stem1.wav ; 53.4934645409804;336.599201814059;-3.6347534969848785; yes; 
file stem1-585-stem1.wav ; 51.99128027513583;350.7924489795919;-3.257105032055613; yes; 
file stem1-586-stem1.wav ; 53.01661867099551;369.1408117913832;-3.7752818090598796; yes; 
file stem1-587-stem1.wav ; 51.86886246073786;347.9708798185941;-3.4289978923830446; yes; 
file stem1-588-stem1.wav ; 52.40476373403984;339.7706666666666;-3.473184913013265; yes; 
file stem1-589-stem1.wav ; 51.659755690589094;350.4185079365079;-3.3685463217587532; yes; 
file stem1-59-stem1.wav ; 52.74687482270141;330.9421655328798;-3.471170086585159; yes; 
file stem1-590-stem1.wav ; 51.61259074739102;383.76650793650794;-3.575487420319764; yes; 
file stem1-591-stem1.wav ; 52.10877317681624;349.6234693877551;-3.644990535583891; yes; 
file stem1-592-stem1.wav ; 51.52618215055366;339.0916825396825;-3.5148823974559047; yes; 
file stem1-593-stem1.wav ; 52.114168598008554;372.6443560090703;-3.110978427026861; yes; 
file stem1-594-stem1.wav ; 52.34093402396926;344.3768979591836;-3.4491634954402297; yes; 
file stem1-595-stem1.wav ; 52.64490838413804;341.344126984127;-3.5633112708952766; yes; 
file stem1-596-stem1.wav ; 49.439431303290675;339.5274376417233;-3.4561791149626306; yes; 
file stem1-597-stem1.wav ; 53.19826374517803;353.72455782312926;-3.727791965919696; yes; 
file stem1-598-stem1.wav ; 52.10579387017788;307.31141950113374;-3.2047850451651407; yes; 
file stem1-599-stem1.wav ; 52.61327899458092;340.1583764172336;-3.5996293100906818; yes; 
file stem1-6-stem1.wav ; 53.49050598346827;351.04775510204087;-3.5156649723480298; yes; 
file stem1-60-stem1.wav ; 53.25795549282539;335.4557823129252;-3.88873332287893; yes; 
file stem1-600-stem1.wav ; 51.191085747889545;352.8360544217687;-3.290159092468993; yes; 
file stem1-601-stem1.wav ; 51.22348578481225;345.3430997732426;-3.288852437669262; yes; 
file stem1-602-stem1.wav ; 52.74801660826911;311.19079365079364;-3.0925135099071883; yes; 
file stem1-603-stem1.wav ; 50.77328280940004;354.38024489795924;-3.3076032044153987; yes; 
file stem1-604-stem1.wav ; 52.08010422643333;339.790947845805;-3.4284181466342045; yes; 
file stem1-605-stem1.wav ; 52.083714004257;338.277970521542;-3.5499524540768315; yes; 
file stem1-606-stem1.wav ; 51.96412972170193;357.54662585034015;-3.4584656526645965; yes; 
file stem1-607-stem1.wav ; 51.70210237244102;354.8174603174603;-3.554843145020677; yes; 
file stem1-608-stem1.wav ; 52.56069792560642;355.3322902494331;-3.920811701402872; yes; 
file stem1-609-stem1.wav ; 52.295537993937685;337.49719047619044;-3.5561368265344746; yes; 
file stem1-61-stem1.wav ; 52.24542713257719;347.9806689342403;-3.4154735134929775; yes; 
file stem1-610-stem1.wav ; 51.37508132108033;338.01165532879816;-3.1695802150202215; yes; 
file stem1-611-stem1.wav ; 51.37594732613249;317.5393469387755;-3.195415739805904; yes; 
file stem1-612-stem1.wav ; 52.482065960664;369.5583673469388;-2.9959514625383767; yes; 
file stem1-613-stem1.wav ; 51.783951227934416;336.7162653061225;-3.3859331897624148; yes; 
file stem1-614-stem1.wav ; 52.6303912674177;353.25073922902493;-3.216936287745964; yes; 
file stem1-615-stem1.wav ; 51.37750222564983;337.4410884353741;-3.2398805517028277; yes; 
file stem1-616-stem1.wav ; 52.17160615826298;337.8542222222222;-3.672629640390887; yes; 
file stem1-617-stem1.wav ; 52.14927772872266;330.8652403628118;-3.5107128292833583; yes; 
file stem1-618-stem1.wav ; 51.32065282254725;338.37634013605447;-3.3567758076694223; yes; 
file stem1-619-stem1.wav ; 52.14291931588873;340.20917233560095;-3.499700043559351; yes; 
file stem1-62-stem1.wav ; 52.36359304002975;332.86731972789113;-3.740444380567071; yes; 
file stem1-620-stem1.wav ; 51.112001127969094;357.35437641723354;-3.2957125233500832; yes; 
file stem1-621-stem1.wav ; 51.933163359049594;355.63842857142856;-3.538023297013793; yes; 
file stem1-622-stem1.wav ; 53.16337431184957;334.8572426303855;-3.3959637835716165; yes; 
file stem1-623-stem1.wav ; 52.54953101645279;320.2613015873016;-3.6686091037307715; yes; 
file stem1-624-stem1.wav ; 51.352784635807375;339.3344761904762;-3.4059919208595026; yes; 
file stem1-625-stem1.wav ; 52.77174262967601;309.3225623582766;-3.2759195367888205; yes; 
file stem1-626-stem1.wav ; 52.27456057030981;334.7857732426304;-3.5367334067468823; yes; 
file stem1-627-stem1.wav ; 51.3598738605724;338.4444421768708;-3.296188485059551; yes; 
file stem1-628-stem1.wav ; 53.36991556708061;355.69409523809526;-3.395554694499475; yes; 
file stem1-629-stem1.wav ; 51.87817890953568;366.4532358276644;-3.0079822054649106; yes; 
file stem1-63-stem1.wav ; 52.02645754350519;313.0465714285715;-3.3835523883396568; yes; 
file stem1-630-stem1.wav ; 50.56528121813688;353.68142857142857;-3.6565992780812877; yes; 
file stem1-631-stem1.wav ; 51.9100654407253;346.08202267573694;-3.31134218197538; yes; 
file stem1-632-stem1.wav ; 51.25351086920729;340.20663945578235;-3.501858665937353; yes; 
file stem1-633-stem1.wav ; 51.702553325135774;337.98266666666666;-3.263662678691486; yes; 
file stem1-634-stem1.wav ; 50.942324463210994;338.19309750566896;-3.179982997664112; yes; 
file stem1-635-stem1.wav ; 51.68569224411432;339.31649659863945;-3.6324037220257805; yes; 
file stem1-636-stem1.wav ; 51.3570707866359;333.8462040816326;-3.1936274061580945; yes; 
file stem1-637-stem1.wav ; 51.736203287956904;335.98400000000004;-3.217286862665307; yes; 
