@relation no2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {no,yes}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
yes,12.179281,10.774241,10.178117,8.321995,6.789447,7.186263,7.0922,6.494995,6.442833,6.584467,6.560457,6.661566,6.587369
yes,7.318298,7.652496,7.425061,7.342225,7.872291,7.68607,7.568791,8.134412,8.764739,8.914112,8.609406,8.823572,9.195534
yes,4.025494,3.819116,4.416127,4.354065,4.41272,4.59233,4.676779,4.826676,4.778268,5.071326,5.625287,5.90736,5.947236
yes,4.616617,4.79081,5.284339,4.906082,5.60426,6.208219,5.399788,5.720239,5.936468,5.681484,5.531392,5.681099,5.879804
yes,8.700752,7.300582,6.99478,6.613242,6.296244,6.356758,6.315345,6.657202,6.723238,6.867589,7.047204,7.590678,7.994232
yes,0.336736,1.761803,2.558373,2.571324,3.118263,3.514682,4.136585,4.317818,4.125903,4.664755,4.668049,4.941753,4.922429
yes,6.907532,6.630287,7.297782,7.08696,7.033946,6.996546,7.076835,7.372448,7.648035,7.656383,7.596915,8.032402,8.282941
yes,0.427494,1.697445,3.765171,3.285551,3.252914,3.460367,3.395031,3.866923,3.815686,4.134667,4.183496,4.303885,4.208657
yes,2.544984,2.064992,2.51995,2.467435,2.541193,2.689629,2.83817,3.239351,3.532593,3.983659,4.470845,5.059051,4.836899
yes,4.65807,3.449282,3.725793,3.651177,3.429953,3.60235,3.694563,4.339626,4.912077,5.003699,5.372596,5.492034,5.583913
yes,8.891439,7.243199,7.003037,6.795469,6.391982,5.887025,5.692458,5.884362,5.825045,6.293777,6.736626,7.605085,7.827044
yes,8.336298,7.292642,7.564936,7.407015,6.978401,6.80441,6.746882,7.160196,7.662678,8.083219,8.596627,9.115713,9.58082
