speechJ,pitch1,pitch2,jitt1,jitt2,jitt3,jitt4,jitt5,shim1,shim2,shim3,shim4,shim5,shim6,filename
0,230.276,1.85,0.01951,8.6226e-05,1.301,0,0.03903,0,0,0,0,0,0,39_dch03.wav
0,228.988,1.13,0.022189999999999998,9.8617e-05,1.479,0,0.04437000000000001,0,0,0,0,0,0,39_dch04.wav
0,226.872,2.517,0.026680000000000002,0.000118261,1.7160000000000002,0.017669999999999998,0.05147,0.29669,2.607,0.13794,0.011120000000000001,0,0.41381999999999997,39_dch05.wav
0,152.875,66.181,0.0124,8.7311e-05,0.572,0.00372,0.017150000000000002,0.1967,1.907,0.09934,0.061900000000000004,0,0.29801,39_dch06.wav
0,229.92,2.154,0.03633,0.000158747,1.583,0.02817,0.04749,0.14812,2.722,0,0,0,0,39_dch07.wav
0,179.217,61.588,0.018580000000000003,0.000126528,1.04,0.008790000000000001,0.031190000000000002,0.15067,1.435,0,0,0,0,39_dch08.wav
0,223.578,3.159,0.021330000000000002,0.000102647,1.289,0.00783,0.03867,0.15072,1.516,0.06620000000000001,0,0,0.1986,39_dch09.wav
0,228.329,2.811,0.01509,7.661e-05,0.655,0,0.01964,0.0394,0.342,0,0,0,0,39_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_och10.wav
0,292.74,3.017,0.15121,0.000497425,6.691,0,0.20072,0.21358000000000002,1.86,0.15,0,0,0.44999000000000006,39_pch01.wav
0,291.828,3.463,0.06586,0.000234712,5.226,0.08967000000000001,0.15678,0.18287,1.231,0.061200000000000004,0,0,0.18359999999999999,39_pch02.wav
0,293.216,1.89,0.05476,0.000179772,3.5380000000000003,0.049980000000000004,0.10615000000000001,0.36387,2.369,0.22702000000000003,0,0,0.68107,39_pch03.wav
0,295.169,2.474,0.12482,0.000475003,7.721,0,0.23162,0.14846,1.258,0,0,0,0,39_pch04.wav
0,292.135,2.797,0.058550000000000005,0.000228663,3.628,0,0.10883,0.13519,1.15,0.09012,0,0,0.27037,39_pch05.wav
0,293.694,2.234,0.06049,0.000234574,2.545,0.02017,0.07635,0.1661,1.23,0,0,0,0,39_pch06.wav
0,291.718,7.89,0.14067000000000002,0.000470819,9.735,0.08682000000000001,0.29206,0.17295000000000002,1.358,0.15087,0,0,0.4526,39_pch07.wav
0,293.715,2.926,0.066,0.000248386,2.254,0,0.06761,0.20204999999999998,1.663,0.061399999999999996,0,0,0.18420999999999998,39_pch08.wav
0,294.598,2.445,0.1081,0.000400635,3.47,0,0.10411,0.31417,2.307,0,0,0,0,39_pch09.wav
0,294.014,2.154,0.03962,0.000149461,1.657,0.01944,0.049710000000000004,0.38643,3.034,0.31416,0,0,0.9424800000000001,39_pch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_ch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_dch01.wav
0,252.716,2.074,0.07723000000000001,0.000307946,4.369,0.05221,0.13106,0.22878,1.705,0.11992000000000001,0.14135999999999999,0,0.35975,3_dch02.wav
0,249.828,3.315,0.06317,0.000270555,3.8740000000000006,0.0408,0.11622,0.24817,2.186,0.13164,0.20357,0,0.39493,3_dch03.wav
0,249.45,2.635,0.0519,0.000208518,3.4520000000000004,0.03202,0.10355,0.22963,1.962,0.13317,0.14719,0,0.39951000000000003,3_dch04.wav
0,254.016,4.558,0.11487,0.000450817,7.284,0.07562,0.21850999999999998,0.22471,1.629,0.08413000000000001,0.16436,0,0.25239,3_dch05.wav
0,250.06,3.691,0.07015,0.000280082,3.705,0.0414,0.11116,0.2328,2.029,0.10128000000000001,0.1877,0,0.30385,3_dch06.wav
0,251.094,3.253,0.0367,0.000152888,2.264,0.019450000000000002,0.06792,0.32488999999999996,2.53,0.11127000000000001,0,0,0.33382,3_dch07.wav
0,249.021,2.406,0.05087,0.000217211,2.703,0.03227,0.08108000000000001,0.20268999999999998,1.826,0.10077,0.17024,0,0.30231,3_dch08.wav
0,257.735,3.25,0.12677,0.00050477,0,0,0,0.11965,0.982,0,0,0,0,3_dch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_och10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_pch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_ch10.wav
0,197.265,3.696,0.04792,0.000249438,2.814,0.02758,0.08442000000000001,0.19639,1.68,0.11408,0.20568000000000003,0,0.34223,40_dch01.wav
0,197.437,3.665,0.06193,0.00031188,3.7380000000000004,0.04061,0.11215,0.19869,1.804,0.09792000000000001,0.19085000000000002,0,0.29377,40_dch02.wav
0,197.316,4.486,0.06872,0.000349493,4.216,0.04258,0.12647,0.22347000000000003,1.87,0.11170000000000001,0.06892000000000001,0,0.33509,40_dch03.wav
0,197.759,4.665,0.055330000000000004,0.00028377,2.909,0.023250000000000003,0.08728,0.23046,2.025,0.08986000000000001,0.17257999999999998,0,0.26957000000000003,40_dch04.wav
0,196.837,2.871,0.04217,0.000214189,2.428,0.023020000000000002,0.07285,0.20898,1.817,0.10651,0.26248,0,0.31954,40_dch05.wav
0,196.955,2.654,0.055240000000000004,0.000279206,3.36,0.03326,0.10081,0.20526,1.81,0.09301999999999999,0.20106000000000002,0,0.27905,40_dch06.wav
0,197.721,4.497,0.07155,0.000361764,4.622,0.0441,0.13867000000000002,0.23225,1.858,0.09358000000000001,0.17947,0,0.28075,40_dch07.wav
0,196.903,2.242,0.039,0.000197818,2.238,0.02032,0.06713000000000001,0.20172,1.81,0.11332,0.13657,0,0.33995,40_dch08.wav
0,196.801,2.648,0.02054,0.00010422,1.182,0.00975,0.03545,0.20940000000000003,1.779,0.11184,0.12874000000000002,0,0.33551000000000003,40_dch09.wav
0,197.06,2.305,0.03796,0.000195344,2.491,0.02522,0.07472000000000001,0.21951,1.842,0.11592000000000001,0.15311,0,0.34776,40_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_och10.wav
0,283.372,11.209,0.03743,0.000129194,2.032,0.02292,0.06097,0.29511,2.409,0.10488,0.06666000000000001,0,0.31465,40_pch01.wav
0,205.143,2.605,0.12104,0.000596969,7.042,0.11091,0.21126999999999999,0.27688,2.078,0.10611000000000001,0,0,0.31833,40_pch02.wav
0,252.783,25.821,0.04933,0.000213706,2.849,0.02326,0.08547,0.20085999999999998,1.807,0.08148,0.20946,0,0.24445,40_pch03.wav
0,262.432,23.198,0.03923,0.000157564,1.973,0.03094,0.0592,0.24397,1.913,0.03611,0.13989000000000001,0,0.10833000000000001,40_pch04.wav
0,277.519,20.37,0.028159999999999998,0.000100084,0.774,0,0.02321,0.09004,0.867,0,0,0,0,40_pch05.wav
0,271.103,21.481,0.0191,6.9174e-05,0.426,0.01142,0.01278,0.14032,1.208,0.04818,0,0,0.14453,40_pch06.wav
0,251.174,17.216,0.08161,0.000306237,5.905,0,0.17716,0.08546,0.746,0.05697,0,0,0.17092,40_pch07.wav
0,231.839,23.09,0.08257,0.000395667,3.7190000000000003,0.042519999999999995,0.11157,0.26635000000000003,1.994,0.14896,0,0,0.44688000000000005,40_pch08.wav
0,212.814,11.597,0.08499000000000001,0.000404077,4.205,0.029249999999999998,0.12614,0.20128000000000001,1.566,0.1252,0.23142,0,0.37559,40_pch09.wav
0,262.323,34.258,0.02619,0.000107728,1.12,0.00813,0.03361,0.26304,2.01,0.11677,0,0,0.35031,40_pch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_ch10.wav
0,212.218,23.359,0.01763,9.1025e-05,1.273,0.013770000000000001,0.03818,0.20835,2.058,0,0,0,0,41_dch01.wav
0,220.43,20.269,0.09882,0.000447236,5.891,0.062000000000000006,0.17672000000000002,0.1929,1.533,0.13499,0.12314,0,0.40498,41_dch02.wav
0,231.66,8.654,0.12808999999999998,0.000605056,9.121,0.10317,0.27363,0.27685,2.696,0,0,0,0,41_dch03.wav
0,229.599,7.851,0.11757999999999999,0.000520014,5.788,0.06626,0.17365,0.23136,1.728,0.11109000000000001,0,0,0.33326,41_dch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_dch05.wav
0,242.479,31.974,0.06835000000000001,0.000299104,1.931,0.00482,0.05792,0.04982,0.4,0.02289,0,0,0.06868,41_dch06.wav
0,236.524,11.723,0.08892,0.000387125,4.303,0.061,0.12909,0.29064,1.43,0,0,0,0,41_dch07.wav
0,239.88,11.86,0.09696,0.000424726,4.42,0.03057,0.13259,0.24535,2.135,0.09542,0.10144,0,0.28626,41_dch08.wav
0,289.819,2.52,0.05126000000000001,0.000181267,2.283,0.03306,0.06849000000000001,0.23940999999999998,2.159,0.13224,0,0,0.39671999999999996,41_dch09.wav
0,293.573,5.351,0.0884,0.00035755,6.821,0,0.20463,0.01022,0.089,0,0,0,0,41_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_och10.wav
0,282.217,2.496,0,0,0,0,0,0,0,0,0,0,0,41_pch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_pch02.wav
0,262.31,10.532,0.10056,0.000390272,5.781,0.06682,0.17344,0.23199999999999998,1.91,0.165,0,0,0.49501,41_pch03.wav
0,277.491,12.569,0.06974000000000001,0.000285951,2.037,0.0366,0.06112,0.08901999999999999,0.857,0.05025,0,0,0.15076,41_pch04.wav
0,287.945,3.373,0.08915,0.000296833,5.96,0,0.17881,0.26443,1.946,0.09055999999999999,0,0,0.27167,41_pch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_pch06.wav
0,269.988,12.433,0.11457,0.000426555,7.670000000000001,0.06484,0.23011,0.26459,2.358,0.10009000000000001,0.19945000000000002,0,0.30026,41_pch07.wav
0,276.107,13.854,0.09278,0.000338735,5.327,0.04267000000000001,0.15981,0.20073000000000002,1.618,0.0853,0.17683000000000001,0,0.25589,41_pch08.wav
0,278.245,10.453,0.11283,0.00047097,6.203,0.1072,0.18608,0.27962,2.562,0.14332,0.25304,0,0.42996,41_pch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_pch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_ch10.wav
0,197.941,1.192,0.05557000000000001,0.000294143,2.041,0.02826,0.061220000000000004,0.30075,2.21,0.1568,0,0,0.4704,42_dch01.wav
0,197.861,1.827,0.047850000000000004,0.000241678,2.034,0.03274,0.061020000000000005,0.2741,2.04,0.16549,0.26044,0,0.49648000000000003,42_dch02.wav
0,197.536,1.818,0.054610000000000006,0.000276923,2.353,0.04119,0.07058,0.21370999999999998,2.074,0.15851,0.23541,0,0.47552,42_dch03.wav
0,204.492,17.906,0.06606,0.000329483,2.599,0,0.07798000000000001,0.10627,1.061,0.10332000000000001,0,0,0.30997,42_dch04.wav
0,197.535,1.141,0.03328,0.000168373,1.9960000000000002,0.02059,0.05987,0.24635,2.248,0.11208,0.07676000000000001,0,0.33624000000000004,42_dch05.wav
0,196.831,0.965,0.03047,0.000154783,1.7160000000000002,0.01954,0.05147,0.22283000000000003,1.624,0.14416,0,0,0.43247,42_dch06.wav
0,197.336,1.103,0.05193,0.000264175,2.539,0.03855,0.07618000000000001,0.26686,2.184,0.10674,0.36204000000000003,0,0.32022,42_dch07.wav
0,196.958,1.082,0.023410000000000004,0.000117635,1.069,0.013460000000000001,0.03206,0.19216000000000003,1.764,0.08894,0,0,0.26683,42_dch08.wav
0,191.127,24.119,0.01838,0.000102142,0.629,0.00668,0.01886,0.2175,2.061,0.09713,0.11602000000000001,0,0.29139,42_dch09.wav
0,197.045,1.001,0.029079999999999998,0.000147748,1.7150000000000003,0.02297,0.051449999999999996,0.23316,1.911,0.11617000000000001,0.19939,0,0.34851,42_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_och10.wav
0,213.385,2.625,0.024260000000000004,0.000113605,1.5070000000000001,0.01699,0.0452,0.22369,2.203,0.1093,0.07414,0,0.3279,42_pch01.wav
0,185.434,61.565,0.0304,0.000176399,1.019,0.00914,0.03058,0.19415,1.661,0.09362999999999999,0,0,0.28088,42_pch02.wav
0,220.414,9.407,0.02139,9.7761e-05,1.247,0.00989,0.0374,0.19046,1.723,0.10773999999999999,0,0,0.32322,42_pch03.wav
0,192.152,56.248,0.02395,0.000139113,0.609,0.00421,0.01828,0.24383,2.307,0.11220000000000001,0,0,0.33661,42_pch04.wav
0,204.853,47.118,0.016470000000000002,7.4999e-05,1.034,0.00561,0.03102,0.11008,1.061,0.047119999999999995,0,0,0.14135999999999999,42_pch05.wav
0,219.648,8.084,0.02937,0.000133114,1.704,0.010480000000000001,0.05112,0.27495,2.51,0.10776,0,0,0.32327,42_pch06.wav
0,193.197,57.767,0.032869999999999996,0.000191319,1.638,0.00851,0.049139999999999996,0.17754,1.387,0.07013,0.06479,0,0.2104,42_pch07.wav
0,218.215,7.578,0.021509999999999998,9.8487e-05,1.257,0.006870000000000001,0.03771,0.14606,1.412,0.09294000000000001,0,0,0.27881,42_pch08.wav
0,177.739,61.677,0.01212,7.8248e-05,0.798,0.00781,0.02393,0.32839,2.559,0.21893,0,0,0.65679,42_pch09.wav
0,214.098,2.673,0.010329999999999999,4.8222e-05,0.605,0.00573,0.018160000000000003,0.19452000000000003,1.619,0.071,0,0,0.21300000000000002,42_pch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_ch10.wav
0,252.561,2.116,0.027290000000000002,0.000108057,1.016,0.014110000000000001,0.03049,0.41033000000000003,2.194,0.24258,0,0,0.7277500000000001,43_dch01.wav
0,252.61,1.559,0.01569,6.2505e-05,0.8250000000000001,0.00532,0.02474,0.10012,0.989,0,0,0,0,43_dch02.wav
0,251.633,2.38,0.03065,0.000122436,2.048,0.0167,0.06145,0.33248,1.423,0,0,0,0,43_dch03.wav
0,250.786,1.331,0.03128,0.000126314,1.9290000000000003,0.01203,0.05787,0.21783000000000002,2.115,0,0,0,0,43_dch04.wav
0,251.724,2.601,0.04442,0.000174542,2.551,0.01963,0.07654,0.27699,1.892,0.11246,0.10055,0,0.33737,43_dch05.wav
0,252.595,1.446,0.01692,6.7069e-05,0.96,0.00891,0.02881,0.20377,1.933,0.08306,0,0,0.24917000000000003,43_dch06.wav
0,249.595,1.777,0.04392000000000001,0.000174796,2.667,0.03277,0.08,0.21294000000000002,1.702,0.14559,0,0,0.43678,43_dch07.wav
0,249.295,1.486,0.028450000000000003,0.000114216,1.749,0.014079999999999999,0.05247,0.30406,2.537,0.13527,0,0,0.40582,43_dch08.wav
0,250.327,1.449,0.03544,0.000139616,1.299,0,0.03897,0.061369999999999994,0.533,0,0,0,0,43_dch09.wav
0,253.96,0.404,0.07442,0.000290641,3.428,0,0.10285,0.054920000000000004,0.635,0,0,0,0,43_dch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_hch10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och09.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_och10.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch01.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch02.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch03.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch04.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch05.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch06.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch07.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch08.wav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43_pch09.wav
